Season,Matchweek,Date,HomeTeam,HomeGoals,Home_xG,AwayTeam,AwayGoals,Away_xG,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Shot_Distance,Away_Shot_Distance,Home_Free_Kicks,Away_Free_Kicks,Home_Penalties,Away_Penalties,Home_PSxG,Away_PSxG,Home_%Stopped_Crosses,Away_%Stopped_Crosses,Home_SCA,Away_SCA,Home_GCA,Away_GCA,Home_Passes_Attempted,Away_Passes_Attempted,Home_%Passes_Completed,Away_%Passes_Completed,Home_xA,Away_xA,Home_Key_Passes,Away_Key_Passes,Home_Final_Third_Passes,Away_Final_Third_Passes,Home_PPA,Away_PPA,Home_CrsPA,Away_CrsPA,Home_Progressive_Passes,Away_Progressive_Passes,Home_Points,Away_Points,Home_Standings_Points,Away_Standings_Points,Home_Standings_Rank,Away_Standings_Rank,Home_xPoints,Away_xPoints,Home_PSxG_xPoints,Away_PSxG_xPoints,half_time_home_goals,half_time_away_goals,Home_corners,Away_corners,odds_home_win,odds_draw,odds_away_win,Over,odds_over,odds_under
2024.0,36.0,2024-05-04,Brentford,0.0,0.6,Fulham,0.0,1.3,7.0,15.0,2.0,3.0,12.9,17.4,0.0,0.0,0.0,0.0,0.2,0.6,19.0,0.0,12.0,28.0,0.0,0.0,555.0,472.0,78.4,73.1,0.5,0.6,5.0,11.0,41.0,33.0,7.0,8.0,3.0,2.0,41.0,36.0,1,1,35,43,16.0,14.0,0.7963,1.9162000000000003,0.8336,1.6616,0.0,0.0,7.0,6.0,2.1,3.8,3.2,0,1.57,2.38
2024.0,32.0,2024-05-04,Metz,2.0,0.6,Rennes,3.0,2.1,7.0,20.0,3.0,8.0,20.5,19.2,0.0,1.0,0.0,1.0,2.8,0.9,0.0,0.0,14.0,36.0,4.0,6.0,338.0,603.0,69.2,83.1,0.2,1.1,6.0,13.0,16.0,50.0,3.0,10.0,2.0,1.0,23.0,59.0,0,3,29,41,15.0,9.0,0.4391,2.3825,2.5622000000000003,0.3161,2.0,1.0,2.0,5.0,3.5,3.6,2.05,1,1.89,2.01
2024.0,35.0,2024-05-04,Sassuolo,1.0,0.3,Inter,0.0,1.1,6.0,14.0,2.0,1.0,17.5,16.0,1.0,0.0,0.0,0.0,0.1,0.5,0.0,16.7,10.0,27.0,2.0,0.0,257.0,779.0,66.5,88.4,0.2,1.2,2.0,13.0,13.0,59.0,1.0,13.0,0.0,4.0,15.0,55.0,3,0,26,89,19.0,1.0,0.6259,2.0485,0.7537,1.6741,1.0,0.0,2.0,5.0,6.0,4.5,1.5,0,1.53,2.5
2024.0,34.0,2024-05-04,Real Sociedad,2.0,0.6,Las Palmas,0.0,0.5,9.0,7.0,4.0,1.0,17.8,19.9,0.0,1.0,0.0,0.0,0.1,0.4,0.0,0.0,13.0,10.0,2.0,0.0,514.0,477.0,84.6,83.2,0.3,0.6,6.0,2.0,28.0,19.0,2.0,3.0,0.0,1.0,28.0,22.0,3,0,50,37,6.0,10.0,1.3748999999999998,1.1807999999999998,0.8249,1.5467,2.0,0.0,7.0,2.0,1.33,5.0,10.0,0,1.92,1.98
2024.0,34.0,2024-05-04,Real Madrid,3.0,2.3,Cadiz,0.0,0.9,19.0,7.0,9.0,2.0,19.1,14.5,1.0,0.0,0.0,0.0,0.5,2.2,0.0,8.7,37.0,12.0,6.0,0.0,838.0,355.0,90.2,77.2,2.6,0.7,15.0,4.0,70.0,16.0,10.0,5.0,2.0,1.0,64.0,20.0,3,0,84,26,1.0,16.0,2.2892,0.5264,0.2956,2.5666,0.0,0.0,7.0,4.0,1.33,5.25,8.5,1,1.67,2.2
2024.0,34.0,2024-05-04,Girona,4.0,1.8,Barcelona,2.0,2.6,9.0,15.0,6.0,6.0,13.9,15.4,0.0,0.0,0.0,1.0,2.0,3.1,0.0,16.7,16.0,24.0,7.0,4.0,416.0,621.0,82.0,87.3,2.0,1.4,9.0,13.0,21.0,39.0,10.0,11.0,1.0,2.0,28.0,42.0,3,0,68,70,3.0,2.0,0.9236,1.8884,0.8,2.0249,1.0,2.0,5.0,4.0,2.7,3.75,2.4,1,1.44,2.75
2024.0,36.0,2024-05-04,Burnley,1.0,1.0,Newcastle Utd,4.0,3.4,17.0,22.0,5.0,10.0,18.2,17.6,0.0,1.0,0.0,0.0,4.8,0.7,12.5,0.0,29.0,42.0,1.0,7.0,457.0,523.0,76.1,78.6,0.8,1.9,13.0,18.0,33.0,33.0,3.0,10.0,1.0,2.0,32.0,40.0,0,3,24,53,19.0,7.0,0.2788,2.6179,2.9304,0.0458999999999999,0.0,3.0,4.0,11.0,3.4,4.0,1.95,1,1.5,2.63
2024.0,34.0,2024-05-04,Mallorca,0.0,0.2,Atletico Madrid,1.0,0.7,7.0,9.0,4.0,4.0,17.8,20.5,0.0,0.0,0.0,0.0,0.2,0.6,0.0,8.3,13.0,14.0,0.0,0.0,586.0,406.0,81.2,76.1,0.4,0.2,5.0,7.0,62.0,14.0,6.0,6.0,1.0,0.0,52.0,23.0,0,3,32,61,13.0,4.0,0.7255,1.8127,0.8155,1.6912,0.0,1.0,6.0,2.0,3.75,3.2,2.15,0,2.38,1.57
2024.0,36.0,2024-05-04,Arsenal,3.0,3.3,Bournemouth,0.0,0.5,24.0,7.0,8.0,2.0,14.0,20.4,0.0,1.0,1.0,0.0,0.3,2.0,20.0,0.0,46.0,11.0,6.0,0.0,495.0,397.0,80.8,79.1,2.0,0.2,20.0,3.0,32.0,24.0,20.0,4.0,1.0,0.0,51.0,28.0,3,0,80,48,1.0,10.0,2.7957,0.1371,0.2492,2.6102000000000003,1.0,0.0,6.0,1.0,1.22,7.5,11.0,1,1.33,3.4
2024.0,36.0,2024-05-04,Sheffield Utd,1.0,2.2,Nott'ham Forest,3.0,1.5,16.0,15.0,4.0,4.0,18.0,17.2,0.0,0.0,1.0,0.0,1.1,1.5,0.0,0.0,32.0,29.0,2.0,6.0,539.0,466.0,77.6,77.0,1.0,1.1,15.0,13.0,33.0,23.0,9.0,9.0,1.0,2.0,51.0,43.0,0,3,16,30,20.0,17.0,1.8419,0.9401,1.0789,1.6594,1.0,1.0,5.0,3.0,4.75,4.2,1.65,1,1.57,2.38
2024.0,35.0,2024-05-04,Monza,2.0,1.7,Lazio,2.0,1.4,17.0,9.0,7.0,5.0,18.9,15.7,1.0,0.0,0.0,0.0,2.4,1.8,0.0,0.0,29.0,15.0,3.0,1.0,608.0,421.0,87.7,82.9,1.1,0.4,13.0,5.0,38.0,18.0,7.0,5.0,5.0,0.0,42.0,26.0,1,1,44,55,11.0,7.0,1.568,1.1882,1.7325999999999997,1.0627,0.0,1.0,5.0,4.0,4.33,3.75,1.83,1,2.04,1.86
2024.0,36.0,2024-05-05,Liverpool,4.0,3.3,Tottenham,2.0,1.2,25.0,11.0,12.0,6.0,15.3,21.6,0.0,1.0,0.0,0.0,1.9,2.9,0.0,7.1,41.0,20.0,7.0,4.0,482.0,608.0,81.3,85.0,2.3,1.0,17.0,8.0,30.0,30.0,20.0,11.0,3.0,4.0,45.0,46.0,3,0,75,60,3.0,5.0,2.5015,0.3792999999999999,0.8049999999999999,2.02,2.0,0.0,8.0,3.0,1.5,5.75,5.0,1,1.25,4.0
2024.0,35.0,2024-05-05,Empoli,0.0,0.3,Frosinone,0.0,1.2,7.0,17.0,1.0,5.0,22.2,17.1,1.0,0.0,0.0,0.0,0.3,0.1,20.0,0.0,8.0,28.0,0.0,0.0,330.0,364.0,60.0,69.8,0.2,1.2,2.0,13.0,18.0,25.0,5.0,9.0,1.0,2.0,15.0,34.0,1,1,31,31,15.0,15.0,0.5916,2.0994,1.3942,0.9079,0.0,0.0,3.0,8.0,2.38,3.3,3.1,0,1.95,1.95
2024.0,35.0,2024-05-05,Cagliari,1.0,1.0,Lecce,1.0,1.8,9.0,16.0,3.0,3.0,20.1,13.7,0.0,1.0,0.0,0.0,1.1,0.5,3.3,6.7,16.0,30.0,1.0,2.0,254.0,492.0,59.4,77.6,0.4,1.5,7.0,11.0,19.0,42.0,5.0,9.0,3.0,5.0,20.0,41.0,1,1,32,36,14.0,13.0,0.837,1.9221,1.879,0.796,1.0,0.0,3.0,10.0,2.15,3.2,3.75,0,2.2,1.67
2024.0,32.0,2024-05-05,Union Berlin,3.0,0.9,Bochum,4.0,1.4,12.0,18.0,5.0,5.0,15.9,18.5,0.0,0.0,0.0,0.0,2.0,2.2,5.3,23.5,22.0,31.0,6.0,8.0,415.0,451.0,63.4,63.6,1.2,1.2,11.0,11.0,24.0,21.0,7.0,7.0,2.0,2.0,34.0,32.0,0,3,30,30,14.0,14.0,0.9886,1.7422,1.305,1.4886,0.0,3.0,6.0,4.0,1.95,3.5,4.0,1,2.0,1.8
2024.0,32.0,2024-05-05,Eint Frankfurt,1.0,1.9,Leverkusen,5.0,2.7,17.0,7.0,5.0,4.0,19.4,22.0,1.0,0.0,0.0,2.0,4.5,1.6,0.0,10.5,29.0,18.0,2.0,10.0,560.0,453.0,83.2,82.8,1.2,1.6,9.0,6.0,31.0,27.0,11.0,5.0,5.0,1.0,38.0,28.0,0,3,45,81,6.0,1.0,0.8832,1.9293,2.6955,0.2241,1.0,2.0,10.0,5.0,3.2,3.5,2.2,1,1.73,2.1
2024.0,35.0,2024-05-05,Milan,3.0,2.8,Genoa,3.0,1.0,26.0,5.0,7.0,1.0,17.2,18.7,1.0,0.0,0.0,1.0,1.1,2.0,20.0,9.5,46.0,12.0,5.0,4.0,569.0,393.0,85.1,77.9,1.8,0.3,19.0,5.0,36.0,18.0,11.0,12.0,1.0,3.0,54.0,27.0,1,1,70,42,2.0,12.0,2.4295,0.4243,0.7167,2.0778,1.0,1.0,7.0,1.0,1.45,4.5,6.5,1,1.73,2.1
2024.0,32.0,2024-05-05,Heidenheim,1.0,0.9,Mainz 05,1.0,1.4,15.0,10.0,5.0,3.0,19.4,14.8,0.0,0.0,0.0,0.0,1.0,0.8,0.0,17.6,28.0,17.0,2.0,2.0,481.0,570.0,73.2,76.7,0.5,1.3,12.0,8.0,27.0,32.0,7.0,11.0,3.0,5.0,34.0,41.0,1,1,37,28,10.0,16.0,0.9479,1.7816,1.5123,1.1628,0.0,1.0,6.0,3.0,3.0,3.5,2.3,0,1.73,2.1
2024.0,34.0,2024-05-05,Sevilla,3.0,1.7,Granada,0.0,0.4,11.0,8.0,5.0,3.0,11.6,26.3,0.0,0.0,0.0,0.0,0.4,2.3,14.3,0.0,21.0,15.0,6.0,0.0,588.0,393.0,81.1,72.8,1.2,0.3,8.0,5.0,36.0,24.0,8.0,4.0,3.0,2.0,33.0,25.0,3,0,37,20,10.0,17.0,2.3527,0.4354,0.2315999999999999,2.6463,1.0,0.0,5.0,4.0,1.65,4.0,5.25,1,1.86,2.04
2024.0,34.0,2024-05-05,Rayo Vallecano,0.0,1.4,Almeria,1.0,0.4,27.0,7.0,10.0,2.0,22.9,19.6,4.0,0.0,0.0,0.0,0.5,1.3,0.0,0.0,50.0,12.0,0.0,1.0,677.0,325.0,81.7,68.3,1.5,0.2,18.0,7.0,67.0,12.0,13.0,4.0,0.0,2.0,79.0,16.0,0,3,31,13,14.0,18.0,2.1477,0.5787,0.6839999999999999,2.0337,0.0,1.0,9.0,2.0,1.57,4.0,5.75,0,1.85,2.05
2024.0,34.0,2024-05-05,Valencia,0.0,0.9,Alaves,1.0,0.8,13.0,14.0,1.0,4.0,17.0,19.9,1.0,0.0,0.0,0.0,0.8,0.1,0.0,4.8,23.0,22.0,0.0,2.0,483.0,350.0,76.8,68.9,0.6,0.6,10.0,11.0,22.0,31.0,12.0,9.0,5.0,4.0,39.0,34.0,0,3,47,37,7.0,10.0,1.3935,1.2588,2.0207,0.551,0.0,0.0,5.0,7.0,2.1,3.0,4.0,0,2.75,1.44
2024.0,34.0,2024-05-05,Celta Vigo,3.0,3.9,Villarreal,2.0,0.6,22.0,11.0,6.0,3.0,16.8,19.6,0.0,0.0,1.0,0.0,0.7,2.5,0.0,0.0,43.0,20.0,6.0,4.0,631.0,549.0,92.1,86.5,2.5,0.5,20.0,9.0,31.0,24.0,23.0,9.0,5.0,4.0,59.0,34.0,3,0,28,45,15.0,8.0,2.8442,0.1043,0.3488,2.5106,2.0,1.0,2.0,1.0,2.3,3.6,2.88,1,1.67,2.2
2024.0,35.0,2024-05-05,Roma,1.0,1.7,Juventus,1.0,1.2,19.0,16.0,3.0,6.0,16.0,18.3,2.0,0.0,0.0,0.0,1.0,1.0,6.7,3.2,33.0,30.0,1.0,2.0,586.0,385.0,86.2,82.6,1.3,1.0,13.0,14.0,49.0,25.0,15.0,9.0,9.0,2.0,47.0,39.0,1,1,59,65,5.0,3.0,1.729,1.0246,1.3615,1.3291,1.0,1.0,9.0,6.0,2.88,3.1,2.7,0,2.38,1.57
2024.0,36.0,2024-05-05,Chelsea,5.0,4.1,West Ham,0.0,0.9,25.0,13.0,14.0,2.0,15.7,17.6,1.0,2.0,0.0,0.0,0.6,4.6,20.0,0.0,46.0,25.0,7.0,0.0,768.0,353.0,92.6,79.3,2.0,0.5,23.0,8.0,48.0,24.0,7.0,5.0,2.0,1.0,50.0,31.0,3,0,51,49,8.0,9.0,2.7943,0.148,0.0446,2.9336,3.0,0.0,8.0,6.0,1.65,4.5,4.5,1,1.4,3.0
2024.0,35.0,2024-05-05,Hellas Verona,2.0,1.9,Fiorentina,1.0,0.9,8.0,13.0,3.0,4.0,19.7,19.0,0.0,1.0,1.0,0.0,0.7,1.3,25.0,0.0,13.0,21.0,4.0,2.0,312.0,502.0,60.6,72.1,0.3,0.5,7.0,10.0,26.0,33.0,3.0,11.0,1.0,1.0,29.0,34.0,3,0,31,50,15.0,8.0,2.1186000000000003,0.6591,0.8766,1.8333,1.0,1.0,1.0,2.0,3.1,3.3,2.3,1,2.1,1.73
2024.0,36.0,2024-05-06,Crystal Palace,4.0,1.7,Manchester Utd,0.0,0.4,18.0,7.0,10.0,2.0,16.8,16.7,0.0,1.0,0.0,0.0,0.4,1.7,0.0,7.7,32.0,14.0,7.0,0.0,486.0,643.0,80.2,84.3,0.7,0.7,15.0,5.0,30.0,26.0,16.0,7.0,3.0,2.0,47.0,45.0,3,0,40,54,15.0,6.0,2.3471,0.4409,0.4184,2.3771,2.0,0.0,6.0,3.0,2.38,3.75,2.8,1,1.53,2.5
2024.0,35.0,2024-05-06,Salernitana,1.0,0.5,Atalanta,2.0,1.9,9.0,17.0,2.0,4.0,21.2,14.7,1.0,0.0,0.0,0.0,0.9,0.7,0.0,0.0,16.0,30.0,2.0,2.0,342.0,738.0,65.5,84.0,0.3,1.3,7.0,15.0,20.0,51.0,1.0,15.0,1.0,4.0,23.0,72.0,0,3,15,57,20.0,6.0,0.4285,2.3809,1.503,1.1502,1.0,0.0,1.0,7.0,7.5,5.5,1.36,1,1.53,2.5
2024.0,32.0,2024-05-06,Lille,3.0,0.9,Lyon,4.0,2.4,8.0,11.0,5.0,7.0,15.8,12.1,0.0,0.0,0.0,0.0,3.7,1.2,5.0,16.7,16.0,20.0,6.0,8.0,463.0,587.0,80.1,83.8,1.2,2.6,8.0,10.0,29.0,43.0,3.0,10.0,2.0,7.0,21.0,58.0,0,3,55,44,4.0,8.0,0.4749,2.3595,2.7279,0.1944,2.0,0.0,4.0,4.0,1.91,3.8,3.8,1,1.73,2.1
2024.0,35.0,2024-05-06,Udinese,1.0,0.7,Napoli,1.0,0.8,10.0,12.0,2.0,4.0,17.8,16.1,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,18.0,23.0,2.0,2.0,303.0,630.0,74.3,85.9,0.3,0.6,8.0,8.0,16.0,43.0,3.0,7.0,1.0,1.0,29.0,50.0,1,1,29,50,18.0,8.0,1.2203,1.4099,1.4874,1.1364,0.0,0.0,7.0,5.0,3.75,3.6,1.95,0,1.88,2.02
2024.0,36.0,2024-05-10,Frosinone,0.0,1.3,Inter,5.0,1.8,17.0,14.0,6.0,5.0,21.0,16.3,0.0,0.0,0.0,0.0,2.6,1.4,0.0,0.0,31.0,24.0,0.0,8.0,437.0,607.0,83.5,87.5,0.7,1.2,14.0,10.0,33.0,25.0,9.0,6.0,2.0,0.0,38.0,35.0,0,3,32,89,16.0,1.0,1.0369,1.723,2.0933,0.7301,0.0,1.0,8.0,4.0,4.5,4.0,1.73,1,1.73,2.1
2024.0,33.0,2024-05-10,Augsburg,0.0,0.6,Stuttgart,1.0,1.9,9.0,19.0,1.0,7.0,18.7,16.6,2.0,0.0,0.0,0.0,1.5,0.0,0.0,9.1,16.0,35.0,0.0,2.0,258.0,802.0,67.1,89.5,0.5,1.7,5.0,15.0,23.0,39.0,8.0,12.0,2.0,2.0,24.0,59.0,0,3,39,67,9.0,3.0,0.5077,2.2915,2.6176,0.1912,0.0,0.0,5.0,5.0,4.0,4.2,1.75,0,1.36,3.2
2024.0,33.0,2024-05-10,Brest,1.0,1.3,Reims,1.0,0.6,16.0,8.0,5.0,2.0,15.7,20.1,0.0,1.0,0.0,0.0,0.4,1.3,0.0,17.2,28.0,13.0,2.0,2.0,560.0,374.0,79.5,69.8,1.4,0.4,12.0,6.0,43.0,16.0,10.0,6.0,7.0,2.0,64.0,30.0,1,1,57,40,3.0,11.0,1.9402,0.7738,0.5817,2.1375,1.0,1.0,3.0,4.0,1.67,4.0,5.0,0,1.73,2.1
2024.0,35.0,2024-05-10,Alaves,2.0,1.7,Girona,2.0,1.7,14.0,15.0,8.0,5.0,12.6,17.0,0.0,0.0,0.0,0.0,2.0,2.4,28.6,12.5,28.0,27.0,4.0,4.0,339.0,613.0,78.8,88.3,1.7,0.9,12.0,14.0,36.0,39.0,9.0,5.0,2.0,1.0,43.0,39.0,1,1,40,71,10.0,2.0,1.3914,1.3767,1.1678,1.6349,1.0,2.0,5.0,3.0,3.5,3.6,2.05,1,1.8,2.0
2024.0,33.0,2024-05-10,Nice,1.0,1.8,Le Havre,0.0,0.5,13.0,12.0,6.0,3.0,17.0,21.1,0.0,0.0,0.0,0.0,0.2,1.1,20.0,15.4,22.0,22.0,2.0,0.0,564.0,415.0,86.2,80.5,1.0,0.6,10.0,10.0,22.0,22.0,6.0,9.0,0.0,2.0,29.0,26.0,3,0,51,32,5.0,15.0,2.3326,0.4669,0.5083,2.1754,1.0,0.0,6.0,1.0,1.53,4.0,6.5,0,1.99,1.91
2024.0,35.0,2024-05-11,Athletic Club,2.0,1.4,Osasuna,2.0,1.0,15.0,13.0,6.0,3.0,14.9,23.1,0.0,0.0,0.0,0.0,1.5,2.3,0.0,6.9,24.0,21.0,0.0,3.0,669.0,333.0,83.3,71.8,2.0,0.4,12.0,10.0,45.0,22.0,20.0,2.0,6.0,1.0,69.0,21.0,1,1,58,39,5.0,12.0,1.6485,1.0805999999999998,0.8883,1.9071,0.0,1.0,8.0,6.0,1.44,4.33,7.5,1,1.99,1.91
2024.0,37.0,2024-05-11,Tottenham,2.0,2.7,Burnley,1.0,0.7,21.0,7.0,9.0,3.0,16.0,11.8,0.0,0.0,0.0,0.0,0.4,2.0,12.5,10.5,35.0,13.0,4.0,2.0,599.0,356.0,85.3,73.9,1.4,0.4,17.0,7.0,34.0,19.0,15.0,5.0,3.0,1.0,66.0,25.0,3,0,60,24,5.0,19.0,2.5569,0.3165,0.3111,2.5317,1.0,1.0,9.0,3.0,1.36,5.75,7.0,1,1.25,4.0
2024.0,33.0,2024-05-11,Freiburg,1.0,1.5,Heidenheim,1.0,0.7,20.0,8.0,4.0,3.0,17.2,18.3,1.0,0.0,0.0,0.0,1.1,1.2,11.1,0.0,35.0,16.0,2.0,2.0,553.0,440.0,82.3,79.1,1.4,0.6,16.0,6.0,41.0,20.0,12.0,4.0,2.0,2.0,42.0,21.0,1,1,41,38,7.0,10.0,1.9789,0.7603,1.2694,1.4458,1.0,1.0,2.0,4.0,1.7,4.0,4.5,0,1.62,2.3
2024.0,33.0,2024-05-11,M'Gladbach,1.0,0.4,Eint Frankfurt,1.0,1.5,6.0,17.0,3.0,2.0,20.6,13.1,0.0,0.0,0.0,0.0,0.8,0.8,6.3,0.0,11.0,27.0,2.0,2.0,470.0,596.0,79.4,80.4,0.2,2.4,5.0,15.0,21.0,27.0,3.0,15.0,1.0,2.0,26.0,47.0,1,1,33,45,13.0,6.0,0.5251,2.2195,1.3279,1.3147,1.0,1.0,2.0,8.0,2.45,3.75,2.63,0,1.57,2.38
2024.0,33.0,2024-05-11,RB Leipzig,1.0,1.4,Werder Bremen,1.0,1.1,13.0,11.0,5.0,2.0,17.3,19.7,0.0,0.0,0.0,0.0,0.8,1.6,7.7,16.7,23.0,19.0,2.0,0.0,499.0,617.0,84.8,85.3,1.8,1.5,8.0,8.0,29.0,20.0,10.0,11.0,3.0,4.0,44.0,37.0,1,1,63,38,4.0,10.0,1.5983,1.13,0.7618,1.9933,0.0,1.0,4.0,3.0,1.29,6.5,8.0,0,1.29,3.75
2024.0,36.0,2024-05-11,Napoli,0.0,1.5,Bologna,2.0,1.4,15.0,11.0,5.0,4.0,19.7,14.5,0.0,0.0,0.0,0.0,2.0,2.2,0.0,0.0,30.0,17.0,0.0,2.0,603.0,406.0,85.4,82.5,0.6,0.2,13.0,8.0,56.0,20.0,7.0,5.0,2.0,0.0,59.0,24.0,0,3,51,64,8.0,4.0,1.4415,1.299,1.2338,1.5517999999999998,0.0,2.0,9.0,3.0,2.1,3.4,3.5,0,1.99,1.91
2024.0,37.0,2024-05-11,Wolves,1.0,1.6,Crystal Palace,3.0,2.6,14.0,13.0,8.0,3.0,14.6,13.6,0.0,0.0,0.0,0.0,1.6,0.8,0.0,0.0,26.0,21.0,2.0,5.0,605.0,378.0,80.3,72.2,0.5,1.5,7.0,10.0,35.0,21.0,6.0,6.0,2.0,1.0,45.0,34.0,0,3,46,43,12.0,15.0,0.8177,1.9979,1.9586,0.7913,0.0,2.0,8.0,3.0,2.88,3.5,2.38,1,1.8,2.0
2024.0,37.0,2024-05-11,West Ham,3.0,3.2,Luton Town,1.0,0.3,24.0,4.0,8.0,1.0,16.5,12.5,1.0,0.0,0.0,0.0,0.6,3.1,15.4,0.0,40.0,7.0,5.0,2.0,507.0,366.0,81.1,73.8,1.7,0.4,14.0,2.0,25.0,19.0,11.0,7.0,4.0,2.0,32.0,29.0,3,0,49,26,9.0,18.0,2.8467,0.093,0.0703,2.8912,0.0,1.0,7.0,6.0,1.8,4.2,3.8,1,1.44,2.75
2024.0,36.0,2024-05-11,Milan,5.0,3.3,Cagliari,1.0,1.5,17.0,13.0,10.0,7.0,17.6,15.7,1.0,1.0,0.0,0.0,1.9,4.1,10.0,8.3,30.0,23.0,9.0,2.0,675.0,350.0,89.5,78.6,1.2,0.3,11.0,6.0,33.0,20.0,11.0,4.0,4.0,2.0,44.0,21.0,3,0,71,33,2.0,15.0,2.3489000000000004,0.5054000000000001,0.4296,2.4615,1.0,0.0,6.0,3.0,1.4,5.25,6.5,1,1.57,2.38
2024.0,37.0,2024-05-11,Newcastle Utd,1.0,2.2,Brighton,1.0,1.4,18.0,15.0,7.0,4.0,15.8,16.2,0.0,0.0,0.0,0.0,1.6,1.3,0.0,10.0,33.0,25.0,2.0,1.0,623.0,478.0,83.3,82.4,1.5,1.0,15.0,10.0,47.0,26.0,11.0,6.0,2.0,1.0,54.0,29.0,1,1,56,47,6.0,11.0,1.8894,0.9024,1.5706999999999998,1.1807,1.0,1.0,8.0,4.0,1.57,4.75,4.75,0,1.33,3.4
2024.0,37.0,2024-05-11,Bournemouth,1.0,0.7,Brentford,2.0,1.1,13.0,11.0,4.0,4.0,17.1,15.7,0.0,0.0,0.0,0.0,1.6,0.6,5.6,30.0,23.0,21.0,2.0,4.0,403.0,429.0,71.7,73.7,0.8,1.1,11.0,10.0,31.0,22.0,12.0,5.0,2.0,1.0,35.0,22.0,0,3,48,36,10.0,16.0,1.0101,1.6692,2.129,0.6286999999999999,0.0,0.0,3.0,8.0,1.95,4.0,3.5,1,1.44,2.75
2024.0,37.0,2024-05-11,Nott'ham Forest,2.0,1.5,Chelsea,3.0,1.6,20.0,12.0,4.0,5.0,17.2,12.0,0.0,1.0,0.0,0.0,2.2,1.0,9.1,26.7,36.0,22.0,4.0,6.0,326.0,660.0,74.5,90.0,1.0,2.1,13.0,9.0,24.0,45.0,8.0,8.0,2.0,0.0,35.0,49.0,0,3,33,54,17.0,7.0,1.305,1.4529,2.1569,0.6503,1.0,1.0,5.0,6.0,3.4,3.8,2.0,1,1.5,2.63
2024.0,35.0,2024-05-11,Granada,0.0,1.0,Real Madrid,4.0,1.5,12.0,13.0,1.0,7.0,13.6,15.4,0.0,0.0,0.0,0.0,1.9,0.2,22.2,5.6,24.0,22.0,0.0,8.0,420.0,572.0,81.4,86.2,1.0,0.9,11.0,8.0,29.0,29.0,10.0,8.0,6.0,1.0,43.0,45.0,0,3,20,87,19.0,1.0,0.9732,1.7679,2.598,0.2448,0.0,2.0,8.0,5.0,5.5,4.6,1.53,1,1.67,2.2
2024.0,35.0,2024-05-11,Mallorca,1.0,0.3,Las Palmas,0.0,0.4,7.0,7.0,2.0,1.0,17.3,23.5,0.0,1.0,0.0,0.0,0.4,0.5,0.0,7.7,13.0,14.0,2.0,0.0,386.0,494.0,77.2,83.8,0.7,0.3,6.0,6.0,32.0,32.0,7.0,5.0,3.0,1.0,36.0,40.0,3,0,32,37,14.0,13.0,1.1085,1.3323,1.1718,1.3416,1.0,0.0,2.0,2.0,1.65,3.5,6.5,0,2.63,1.5
2024.0,35.0,2024-05-11,Villarreal,3.0,3.1,Sevilla,2.0,1.7,25.0,7.0,7.0,3.0,15.7,13.6,0.0,0.0,0.0,1.0,2.2,3.3,0.0,3.1,46.0,14.0,6.0,3.0,573.0,393.0,82.9,77.4,2.6,1.0,22.0,7.0,42.0,15.0,22.0,7.0,8.0,5.0,77.0,15.0,3,0,45,40,8.0,10.0,2.1514,0.6856,0.7558,2.0740000000000003,1.0,2.0,10.0,1.0,1.83,4.0,3.8,1,1.57,2.38
2024.0,33.0,2024-05-11,Mainz 05,3.0,2.1,Dortmund,0.0,0.4,14.0,9.0,6.0,2.0,15.8,21.7,2.0,0.0,0.0,0.0,0.2,2.7,0.0,20.0,24.0,13.0,5.0,0.0,312.0,660.0,69.2,86.5,1.8,0.8,10.0,7.0,26.0,40.0,4.0,8.0,0.0,1.0,23.0,40.0,3,0,29,60,16.0,5.0,2.5462,0.3031,0.0877,2.8531,3.0,0.0,4.0,2.0,2.2,3.6,3.1,1,1.5,2.63
2024.0,33.0,2024-05-11,Köln,3.0,3.1,Union Berlin,2.0,1.6,17.0,12.0,4.0,5.0,16.3,16.7,0.0,0.0,1.0,1.0,2.3,2.1,5.6,16.7,32.0,21.0,5.0,3.0,503.0,308.0,75.0,63.3,1.7,0.7,15.0,9.0,34.0,15.0,9.0,3.0,4.0,2.0,44.0,24.0,3,0,24,30,17.0,15.0,2.2245,0.6192,1.4971,1.2958,1.0,2.0,6.0,8.0,2.8,3.3,2.55,1,2.05,1.85
2024.0,37.0,2024-05-11,Everton,1.0,2.3,Sheffield Utd,0.0,0.6,15.0,13.0,6.0,1.0,17.1,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.7,24.0,23.0,2.0,0.0,546.0,402.0,81.3,76.9,2.0,0.4,13.0,8.0,45.0,25.0,9.0,6.0,2.0,2.0,43.0,28.0,3,0,45,16,13.0,20.0,2.5010000000000003,0.35,0.1208,2.7584,1.0,0.0,3.0,6.0,1.4,4.8,7.5,0,1.53,2.5
